ctgr,input,probe_asn,measurement_start_time,accessible,blocking,status_code,title,explorer,api
NEWS,https://www.ultrasawt.com,8452,2018-02-13 10:41:25,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180213T094240Z_AS8452_W1EJ2HuXlTjrU1kKIwxiFFeatRuimf9uGzRNG2RPQebQFoXDm7?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-161765912
NEWS,https://www.ultrasawt.com,8452,2018-02-14 14:03:40,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180214T130355Z_AS8452_6hB4A9oMkn7D3OZ4rLkGPEzEN5FqJIKT6K1B9d05C1ePUAKftw?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-170780533
NEWS,https://www.ultrasawt.com,8452,2018-02-15 11:42:16,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180215T095923Z_AS8452_90Mo01fylUIwbUwjADWscy1mwFTa8M9zGbSs1c9NIwWQ1gYhkz?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-162121429
NEWS,https://www.ultrasawt.com,8452,2018-02-18 14:18:41,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180218T133244Z_AS8452_lXH7iC6X269p6RkUlbtqCFBwA9mqe8nXKONcilDSV4E8mhJw7Z?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-162858671
NEWS,https://www.ultrasawt.com,8452,2018-02-19 11:00:59,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180219T101247Z_AS8452_IGpVSug6VQCFyqgue55pcnmSKHU3syz9BXU7YHyCzdIzY4QAXH?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-163182153
NEWS,https://www.ultrasawt.com,8452,2018-02-22 12:32:34,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180222T115312Z_AS8452_sU4Tb1ILmR9f38LiMNtQ8yvISYY7DihUHx6FXWVnsWI8Jd7ejg?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-164039623
NEWS,https://www.ultrasawt.com,8452,2018-02-25 11:24:43,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180225T103737Z_AS8452_CQumMBMqkVDOItGyesNL2WAS6dF5w0izKX43w2nvTzL3fsu5XZ?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-164925512
NEWS,https://www.ultrasawt.com,8452,2018-03-01 11:35:56,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180301T102954Z_AS8452_tq94mWTRueprlXghFqy8CBJ8ykE5Z2J5ype95KKK6X8bMy4n5S?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-166035542
NEWS,https://www.ultrasawt.com,8452,2018-03-05 10:48:35,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180305T100927Z_AS8452_XmeI14tWlosZHqM3jgrb7p5Ul9soaxAiumLTTenKg1qAWHnUZc?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-167062778
NEWS,https://www.ultrasawt.com,8452,2018-03-06 10:10:30,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180306T093151Z_AS8452_XWK6Xg2zWzrGcJvcFTgD9u26kisF7Es96gEYnjeFNRgrJt6Sj2?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-167368224
NEWS,https://www.ultrasawt.com,8452,2018-03-07 10:14:41,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180307T093256Z_AS8452_jQqnihQ72RhhWVNtXRZ8LrAenani8eIt6t9afSsHMbufXuPF0H?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-167637919
NEWS,https://www.ultrasawt.com,8452,2018-03-08 10:14:11,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180308T093025Z_AS8452_KoAlgM2oNQOeX45ZQzqx4GLJ91IYs75f5cVeyUWetUojNRqvFC?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-167917485
NEWS,https://www.ultrasawt.com,8452,2018-03-11 10:01:51,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180311T091932Z_AS8452_aBbSvdJ6pkUGKlKfQDfK0QLxgNZvHgnTHrcKSdy8zBxV857QW3?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-168761209
NEWS,https://www.ultrasawt.com,8452,2018-03-12 10:31:40,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180312T095207Z_AS8452_SnoV7EehTLCnxHxIuClljGmLyvg6etWfQ3OacQq81BF64oGo68?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-169033200
NEWS,https://www.ultrasawt.com,8452,2018-03-13 10:24:13,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180313T094554Z_AS8452_UGQizd3vXNzR42s7KxSzUdvVKTyrOlxmcGq3eAVA5zplgcck3A?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-169371353
NEWS,https://www.ultrasawt.com,8452,2018-03-14 11:26:34,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180314T105030Z_AS8452_wTTKGUP0qGlaxynFTzZWajfDVEjV510yWAH7z2zmfS7LHfGA08?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-169591086
NEWS,https://www.ultrasawt.com,8452,2018-03-16 11:18:15,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180316T102940Z_AS8452_oulzmSWjXk3r3ZrCrIUip1KSDDsWhTMIgudzViDtKo0Cd6jVVF?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-170177199
NEWS,https://www.ultrasawt.com,8452,2018-03-18 11:53:35,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180318T111242Z_AS8452_xrcVW9JzXHbNgKF3chYDujDKT6l694ugLw6r3abFJwFWca1aQl?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-171124789
NEWS,https://www.ultrasawt.com,8452,2018-03-18 13:55:07,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180318T125210Z_AS8452_BkSoBfPCL6bFQwGY0VmFmo3GOEPLdicH3t1snoGa4piyOFyPjO?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-171046829
NEWS,https://www.ultrasawt.com,8452,2018-03-19 10:56:04,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180319T101305Z_AS8452_pKcas3INxmVgikqOp1EqXGzZp2KxvPCeM8XDUrwXycGYKE3RcF?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-171388888
NEWS,https://www.ultrasawt.com,8452,2018-03-20 11:19:58,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180320T103603Z_AS8452_3hnDywo5llH7pomY4dGUxZfPEQlwthh4O06bZC586d2gf6gv5V?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-171629170
NEWS,https://www.ultrasawt.com,8452,2018-03-20 13:32:25,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180320T124146Z_AS8452_IfNfr0INVGZkHaH4oc91q9l7PwjZe4AUmUfGhTeL4BzRc9HOkM?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-171630324
NEWS,https://www.ultrasawt.com,8452,2018-03-21 10:54:16,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180321T095321Z_AS8452_ZXh6MNnz5rPtqoJRqnXAE0cDSQmN2eusf3uUzL7DpFQlrzo1Cu?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-171945485
NEWS,https://www.ultrasawt.com,8452,2018-03-21 12:14:48,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180321T112239Z_AS8452_SmhR6LNr6t3YCr1ikhbzfHAFW175AEmNChjwXvrHlTWtKW9hnH?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-171954449
NEWS,https://www.ultrasawt.com,8452,2018-03-25 12:11:20,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180325T104821Z_AS8452_59WMHDAvkiW5r5kT1quUTI6WYimxJCaeK2p2JgwUKQIrevYD53?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-173054747
NEWS,https://www.ultrasawt.com,8452,2018-03-26 10:44:19,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180326T100410Z_AS8452_gn91NHg6tJwnsfwGML6PDsOErBReeB02oh9isOrkRIRgKs30R7?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-173299960
NEWS,https://www.ultrasawt.com,8452,2018-03-27 10:19:20,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180327T093757Z_AS8452_IMb8YVpfwr6zCQu9FHoya2csTvOKpmvEiUCaDddyVyllC4FOwv?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-173584142
NEWS,https://www.ultrasawt.com,8452,2018-03-28 12:39:30,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180328T120443Z_AS8452_U6Tp7PFrv4mZQFuRRj8Y9qs1pGL5wM42d9YhRBZz6mC3E5TnSc?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-173922773
NEWS,https://www.ultrasawt.com,8452,2018-03-29 10:35:17,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180329T095113Z_AS8452_916gNmOoBQDWJXcDqU68JgqeP9tc7b4GR5bz2zriTYSC7o0E9J?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-174170512
NEWS,https://www.ultrasawt.com,8452,2018-03-30 13:37:43,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180330T124900Z_AS8452_fIu8M50qvm5mSOiT7iju59i4uw1oVRS0MzJYw1zoDR3n9qgO26?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-174485129
NEWS,https://www.ultrasawt.com,8452,2018-04-01 10:32:37,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180401T095104Z_AS8452_kgiHhYoM4ExuLHf7a0V2iMxAIeZ2x5GR5hV9UcchCoyEYmf9Sn?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-175046314
NEWS,https://www.ultrasawt.com,8452,2018-04-02 10:31:45,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180402T093425Z_AS8452_kR29xjHQOLHKTcKkqFyvc4lTQuHQfK9Lcz8u9uRcKsMp6rChEE?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-175313793
NEWS,https://www.ultrasawt.com,8452,2018-04-02 12:14:31,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180402T112859Z_AS8452_preQPAamz5BzXOozLwgWl7nDMSIjyRucltmsgccLu2GcZdA1Ap?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-175309997
NEWS,https://www.ultrasawt.com,8452,2018-04-03 10:20:14,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180403T093620Z_AS8452_vouyvBCG89cO8ZnpzJ2UeXgDxlbuHXgSFlJUrqZiFVdi7XRzK2?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-175598787
NEWS,https://www.ultrasawt.com,8452,2018-04-04 10:21:08,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180404T093621Z_AS8452_HNFmpETuYyTN6dwkuYlvyzpeGczdv0KKWjLoXSgfUfw7S6a1EL?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-175866771
NEWS,https://www.ultrasawt.com,8452,2018-04-04 12:39:12,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180404T115149Z_AS8452_SW3kX6if31udQ9oP3UHdWpiY5OrhW6zpIkqwFd7oGOnnXvMogP?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-175881410
NEWS,https://www.ultrasawt.com,8452,2018-04-05 10:45:14,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180405T095923Z_AS8452_7EPB8ljEphXmfNSG6BrFGwx5Z0DTnsEu8JRGyW594YKzVQnV3X?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-176153356
NEWS,https://www.ultrasawt.com,8452,2018-04-10 11:59:11,f,http-diff,520,www.ultrasawt.com | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180410T111540Z_AS8452_YcuC5OrAFXFBDtGoZsgW3w9DPAUAZ9fhelPDOibQzZEOscd3Gs?input=https://www.ultrasawt.com,http://api.ooni.io/api/v1/measurement/temp-id-177483395
