"tid","report_id","input","probe_cc","probe_asn","test_name","test_start_time","measurement_start_time","filename","scores","platform"
"00ade04bee92702cc7e89e5eaa982ab2","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://whitehonor.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:37:40","00ade04bee92702cc7e89e5eaa982ab2.json.lz4","{""blocking_general"":0.3086792827,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0077446be26aa4364ad42f179492c2ac","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://memarinews.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:37:58","0077446be26aa4364ad42f179492c2ac.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00623ec5379e6101b1ccec5fb4015ec5","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://azarmehr.blogspot.com/2011/08/lake-orumiyeh-environmental-catastrophe.html","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:38:55","00623ec5379e6101b1ccec5fb4015ec5.json.lz4","{""blocking_general"":2.4971543418,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00db8a3caf510e6c28167b5a90b06e92","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://sabayeaghghalla.ir/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:39:41","00db8a3caf510e6c28167b5a90b06e92.json.lz4","{""blocking_general"":0.5,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00c668c98d90c6185b6699506ee120ab","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.fozoolemahaleh.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:40:25","00c668c98d90c6185b6699506ee120ab.json.lz4","{""blocking_general"":2.4978592906,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0076a48d8098ec3829c2687cd66716cb","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://gayonthenet.net/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:41:45","0076a48d8098ec3829c2687cd66716cb.json.lz4","{""blocking_general"":2.4880380891,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00161cad3c3c1f7284f3c22c33f0cc66","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.shabnameh.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:42:21","00161cad3c3c1f7284f3c22c33f0cc66.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"006a5bce832503a7efd75a72081fadff","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://avaaz.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:43:35","006a5bce832503a7efd75a72081fadff.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00f523efd15da0fd6455057a675d9b2a","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.akhbar-rooz.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:44:40","00f523efd15da0fd6455057a675d9b2a.json.lz4","{""blocking_general"":2.4990760693,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00d6cc81d3dfc1751a3ca6fe8b8d8371","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://now.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:44:56","00d6cc81d3dfc1751a3ca6fe8b8d8371.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"005ff32f1fb10d5687b6ba6ac3a43025","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.100webspace.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:46:11","005ff32f1fb10d5687b6ba6ac3a43025.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00a78430a383378af843576a54808b45","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.radiohamrah.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:47:24","00a78430a383378af843576a54808b45.json.lz4","{""blocking_general"":2.4985320691,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00eb5dda7da258a70f6347d0091d7e52","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.icrw.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:47:46","00eb5dda7da258a70f6347d0091d7e52.json.lz4","{""blocking_general"":0.0003118515,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00d5be669c28f7b9d6f75d4d4d8a48ac","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.gamespot.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:34:41","00d5be669c28f7b9d6f75d4d4d8a48ac.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00151001629d092d694c6b6c7d500c10","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.purenudism.net/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:36:02","00151001629d092d694c6b6c7d500c10.json.lz4","{""blocking_general"":2.4919356983,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00813d6e17ecb3b7c3f851f7610d616d","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.me-rezaee.ir/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:36:58","00813d6e17ecb3b7c3f851f7610d616d.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"006c35c02ca9e00fa4b64cfaca2ce21e","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.awid.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:37:22","006c35c02ca9e00fa4b64cfaca2ce21e.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0095ff71b193021f95e4827bf9dce155","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.gnupg.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:38:18","0095ff71b193021f95e4827bf9dce155.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0093c6de06d99c800f21246d90b7ee7b","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.appzplanet.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:39:31","0093c6de06d99c800f21246d90b7ee7b.json.lz4","{""blocking_general"":0.5001001954,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"003f8e5e298e5f715739e2205b5dfc1a","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.ansar.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:40:09","003f8e5e298e5f715739e2205b5dfc1a.json.lz4","{""blocking_general"":2.4368223548,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00770f652a9ee12d457f5797c70a18b5","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.anbacom.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:41:00","00770f652a9ee12d457f5797c70a18b5.json.lz4","{""blocking_general"":2.3551000953,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0014afa52ba197a91dabd0db2844d9be","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.xvideos.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:42:04","0014afa52ba197a91dabd0db2844d9be.json.lz4","{""blocking_general"":2.4972803479,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"002ce4977a8812209e6dd40044a76613","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.gayscape.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:42:38","002ce4977a8812209e6dd40044a76613.json.lz4","{""blocking_general"":2.4997997358,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0057870dfccacb92f12f58d0557f69f4","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://lgbtnewsnow.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:43:25","0057870dfccacb92f12f58d0557f69f4.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00e8654d25d947b67a0029ef4cc873b5","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://kurdistanpress.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:44:47","00e8654d25d947b67a0029ef4cc873b5.json.lz4","{""blocking_general"":2.4790113233,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0043c2bc7f3afd3b8cc005b15df18a14","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://paymentwall.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:45:45","0043c2bc7f3afd3b8cc005b15df18a14.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"008d50b35a730354dbf02881c7783541","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.rbf.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:47:12","008d50b35a730354dbf02881c7783541.json.lz4","{""blocking_general"":2.493545501,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"009119df8df69d75f744355d62082e52","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://mahmoudshekari.ir/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:47:56","009119df8df69d75f744355d62082e52.json.lz4","{""blocking_general"":0.5,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"008b4812b8eba7304072793341450064","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.alserdaab.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:49:02","008b4812b8eba7304072793341450064.json.lz4","{""blocking_general"":2.4936502632,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0066504c65dbd9ad93d192e8675f8ff0","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.fepproject.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:34:13","0066504c65dbd9ad93d192e8675f8ff0.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00c0afb754bd100659a3b93d95d1d79e","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://behnoudonline.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:35:46","00c0afb754bd100659a3b93d95d1d79e.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"004870404a32989b6a19aefdbc1c3227","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.mimnoon.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:34:47","004870404a32989b6a19aefdbc1c3227.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"001ef568a51294213fc70c22ce85df6e","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.ifc.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:37:20","001ef568a51294213fc70c22ce85df6e.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0076b5e25fa36aabcfab4846c00116c7","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.google.com/transparencyreport/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:38:03","0076b5e25fa36aabcfab4846c00116c7.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"001100ad44a9904aeb9e111e2b68fa07","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.kharjhome.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:38:36","001100ad44a9904aeb9e111e2b68fa07.json.lz4","{""blocking_general"":0.5000026226,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0028de030ffa97bc297d44c7d8150a49","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://bahairadio.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:40:22","0028de030ffa97bc297d44c7d8150a49.json.lz4","{""blocking_general"":2.4995272691,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"004c9f23bd069277c61b2db4296e93d6","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.rambler.ru/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:40:26","004c9f23bd069277c61b2db4296e93d6.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00ac601c38f06ac4f912473794486b4a","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.facebook.com/kambizhosseini","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:42:00","00ac601c38f06ac4f912473794486b4a.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00c8e758150935b84a3b1de4f3b8fad2","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://if-l-were-god.blogspot.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:42:31","00c8e758150935b84a3b1de4f3b8fad2.json.lz4","{""blocking_general"":2.488334937,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00ebcbf88b872b281099688c53fbf1b3","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://bebo.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:43:19","00ebcbf88b872b281099688c53fbf1b3.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"004b43c24ba6d42eee14a896dc615198","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.dw.com/fa-ir/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:43:40","004b43c24ba6d42eee14a896dc615198.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"001f00afefcb59c269de3360295abce7","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.google.com/search?hl=fa&q=%D8%B9%D8%AF%D8%A7%D9%84%D8%AA&btnG=%D8%A8%D9%8A%D8%A7%D8%A8","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:45:18","001f00afefcb59c269de3360295abce7.json.lz4","{""blocking_general"":0.0477890968,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00a80492a72f5b8d1784e84587b0e16c","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.oneworld.net/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:46:26","00a80492a72f5b8d1784e84587b0e16c.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"001086f01c2c0bf4ac6831f529ac3602","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://mmoeeni14.blogspot.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:47:41","001086f01c2c0bf4ac6831f529ac3602.json.lz4","{""blocking_general"":2.4989488912,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00326bf3ee80fd4d3394db626f9fc036","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.khanacademy.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:34:13","00326bf3ee80fd4d3394db626f9fc036.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0024dbd8dba3e69fd543a38b230b0976","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://wkkf.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:36:26","0024dbd8dba3e69fd543a38b230b0976.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"007ed87e89435efb5bb51edd4676a09f","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.worldcoalition.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:37:12","007ed87e89435efb5bb51edd4676a09f.json.lz4","{""blocking_general"":2.4906762764,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00a966ae96a6ca264c480d8f7cd90a29","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.bbc.com/news","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:37:54","00a966ae96a6ca264c480d8f7cd90a29.json.lz4","{""blocking_general"":2.4993429726,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"0065fbc5f1676427d7b18d3ce260662c","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://cachebanners.toteme.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:38:54","0065fbc5f1676427d7b18d3ce260662c.json.lz4","{""blocking_general"":2.4803668298,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00fd918d2e34a5d4c401c4985f496c4d","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://mixi.jp/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:39:24","00fd918d2e34a5d4c401c4985f496c4d.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"001222bc19e840049c59b08aaa19e724","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.privaterra.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:40:33","001222bc19e840049c59b08aaa19e724.json.lz4","{""blocking_general"":0.0000465512,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"009b61191a874b800b2913dc1956642d","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.privateinternetaccess.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:41:09","009b61191a874b800b2913dc1956642d.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00be1b9385e1dccbdefe03757dd515bf","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","https://www.radiojavan.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:42:09","00be1b9385e1dccbdefe03757dd515bf.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"004551273286ec18b76d593af6bbc8ea","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://iranshahrnewsagency.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:43:13","004551273286ec18b76d593af6bbc8ea.json.lz4","{""blocking_general"":2.4986209024,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"00422b71e3e7069db3db19567d2e07b4","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://www.dharmanet.org/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:44:51","00422b71e3e7069db3db19567d2e07b4.json.lz4","{""blocking_general"":0.0,""blocking_global"":0.0,""blocking_country"":0.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
"000ef60c875b233a650c8f07ee46b79d","20191123T133423Z_AS16322_KAeAEXVnzPFOM0BQp7HiAoYyKNb1a2hnkvKfyLH3Wmb07c4uDy","http://art-ghadimiha.blogspot.com/","IR",16322,"web_connectivity","2019-11-23 13:34:09","2019-11-23 13:45:41","000ef60c875b233a650c8f07ee46b79d.json.lz4","{""blocking_general"":2.4986283199,""blocking_global"":0.0,""blocking_country"":1.0,""blocking_isp"":0.0,""blocking_local"":0.0,""accuracy"":0.0}","android"
