,measurement_start_time,anomaly,confirmed,report_id,probe_cc,probe_asn,test_name,test_runtime,input,domain,blocking,http_experiment_failure,dns_experiment_failure,control_failure,body_simhash,body_sha256,test_ip,client_resolver,control_ip,explorer_url
1547,2020-03-29 11:58:38,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.65999,https://realthadin.com/,realthadin.com,dns,dns_lookup_error,,,,,,203.81.65.86,['213.202.223.138'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Frealthadin.com%2F
1548,2020-03-29 11:58:34,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.06095,https://mmrednews.com/,mmrednews.com,dns,dns_lookup_error,,,,,,203.81.65.86,['104.248.154.154'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fmmrednews.com%2F
1549,2020-03-29 11:58:34,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.07659,https://mmtimenews.com/,mmtimenews.com,dns,dns_lookup_error,,,,,,203.81.65.86,['167.99.66.111'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fmmtimenews.com%2F
1550,2020-03-29 11:58:22,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,10.596,https://www.vom-news.com/,www.vom-news.com,dns,dns_lookup_error,,,,,,203.81.65.86,['104.244.124.23'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.vom-news.com%2F
1551,2020-03-29 11:58:22,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.56469,http://shweman.website/blogs/,shweman.website,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.27.180.82', '104.27.181.82']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=http%3A%2F%2Fshweman.website%2Fblogs%2F
1552,2020-03-29 11:58:19,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.01008,http://khitlunge.com/,khitlunge.com,dns,dns_lookup_error,,,,,,203.81.65.86,['160.153.137.210'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=http%3A%2F%2Fkhitlunge.com%2F
1553,2020-03-29 11:58:18,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.82371,https://tipsmyanmarnews.com/,tipsmyanmarnews.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.24.114.250', '104.24.115.250']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Ftipsmyanmarnews.com%2F
1554,2020-03-29 11:57:46,,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,31.7035,https://www.kbzmedia.com/,www.kbzmedia.com,,dns_lookup_error,,generic_timeout_error,,,,203.81.65.86,,https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.kbzmedia.com%2F
1555,2020-03-29 11:58:14,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.8851,https://naturalforfood.com/,naturalforfood.com,dns,dns_lookup_error,,,,,,203.81.65.86,['198.54.119.112'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fnaturalforfood.com%2F
1556,2020-03-29 11:57:41,,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,31.7339,http://www.kalawnaryisin.com/,www.kalawnaryisin.com,,dns_lookup_error,,generic_timeout_error,,,,203.81.65.86,,https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=http%3A%2F%2Fwww.kalawnaryisin.com%2F
1557,2020-03-29 11:57:44,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.14383,https://www.chitsakar.com/,www.chitsakar.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.31.64.130', '104.31.65.130']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.chitsakar.com%2F
1558,2020-03-29 11:57:38,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.65523,https://kalaykalar.com/,kalaykalar.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.28.2.163', '104.28.3.163']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fkalaykalar.com%2F
1559,2020-03-29 11:57:39,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.77656,https://mmlivenews.com/,mmlivenews.com,dns,dns_lookup_error,,,,,,203.81.65.86,['213.202.223.138'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fmmlivenews.com%2F
1560,2020-03-29 11:57:36,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.07258,https://razzwire.net/,razzwire.net,dns,dns_lookup_error,,,,,,203.81.65.86,"['128.199.234.156', '162.255.119.107']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Frazzwire.net%2F
1561,2020-03-29 11:57:36,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.2613,http://trend.lwinpyin.com/,trend.lwinpyin.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.31.70.68', '104.31.71.68']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=http%3A%2F%2Ftrend.lwinpyin.com%2F
1562,2020-03-29 11:57:35,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.26804,https://mckzonecelebrity.com/,mckzonecelebrity.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.24.122.228', '104.24.123.228']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fmckzonecelebrity.com%2F
1563,2020-03-29 11:57:34,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,1.0749,https://myitter.net,myitter.net,dns,dns_lookup_error,,,,,,203.81.65.86,['213.202.223.138'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fmyitter.net
1564,2020-03-29 11:57:32,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.4035,http://mmtimespecialnews.com/,mmtimespecialnews.com,dns,dns_lookup_error,,,,,,203.81.65.86,['165.22.54.192'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=http%3A%2F%2Fmmtimespecialnews.com%2F
1565,2020-03-29 11:57:29,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.5037,https://shweyaunglan.com/,shweyaunglan.com,dns,dns_lookup_error,,,,,,203.81.65.86,['213.202.223.138'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fshweyaunglan.com%2F
1566,2020-03-29 11:57:29,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.1612,https://topmmnews.com/,topmmnews.com,dns,dns_lookup_error,,,,,,203.81.65.86,['167.99.66.111'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Ftopmmnews.com%2F
1567,2020-03-29 11:57:25,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,5.61399,https://thazinmedia.com/,thazinmedia.com,dns,dns_lookup_error,,,,,,203.81.65.86,['68.183.179.184'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fthazinmedia.com%2F
1568,2020-03-29 11:57:26,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,1.91018,https://www.myanmarnewsteam.com/,www.myanmarnewsteam.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.31.74.153', '104.31.75.153']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.myanmarnewsteam.com%2F
1569,2020-03-29 11:57:18,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,9.19186,https://www.onlinelawka.com/,www.onlinelawka.com,dns,dns_lookup_error,,,,,,203.81.65.86,['213.202.223.138'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.onlinelawka.com%2F
1570,2020-03-29 11:55:50,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,94.4331,https://ssppssa.org/,ssppssa.org,dns,dns_lookup_error,,,,,,203.81.65.86,['192.185.21.90'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fssppssa.org%2F
1571,2020-03-29 11:55:50,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,94.0465,http://karennews.org/,karennews.org,dns,dns_lookup_error,,,,,,203.81.65.86,['43.255.154.93'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=http%3A%2F%2Fkarennews.org%2F
1572,2020-03-29 11:57:13,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,4.02601,https://www.everytimestory.com/,www.everytimestory.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.27.154.73', '104.27.155.73']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.everytimestory.com%2F
1573,2020-03-29 11:57:08,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.95022,https://santhitsa.net/,santhitsa.net,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.27.162.18', '104.27.163.18']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fsanthitsa.net%2F
1574,2020-03-29 11:56:53,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.99444,https://myitter.net/,myitter.net,dns,dns_lookup_error,,,,,,203.81.65.86,['213.202.223.138'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fmyitter.net%2F
1575,2020-03-29 11:56:48,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.73037,https://barnyarbarnyar.com/,barnyarbarnyar.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.31.74.227', '104.31.75.227']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fbarnyarbarnyar.com%2F
1576,2020-03-29 11:56:44,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.61953,https://sportmyanmarnews.com/,sportmyanmarnews.com,dns,dns_lookup_error,,,,,,203.81.65.86,['206.189.210.5'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fsportmyanmarnews.com%2F
1577,2020-03-29 11:56:39,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.0865,https://mmsportmyanmar.com/,mmsportmyanmar.com,dns,dns_lookup_error,,,,,,203.81.65.86,['162.241.24.152'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fmmsportmyanmar.com%2F
1578,2020-03-29 11:56:32,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,5.41275,https://celemedia.club/,celemedia.club,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.31.72.127', '104.31.73.127']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fcelemedia.club%2F
1579,2020-03-29 11:56:22,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.43191,https://maharmedianews.com/,maharmedianews.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.18.52.98', '104.18.53.98']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fmaharmedianews.com%2F
1580,2020-03-29 11:56:16,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.04395,http://www.phothutaw.com/,www.phothutaw.com,dns,dns_lookup_error,,,,,,203.81.65.86,['172.217.168.243'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=http%3A%2F%2Fwww.phothutaw.com%2F
1581,2020-03-29 11:56:09,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,4.77463,http://medicalsharing.website,medicalsharing.website,dns,dns_lookup_error,,,,,,203.81.65.86,['104.219.248.115'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=http%3A%2F%2Fmedicalsharing.website
1582,2020-03-29 11:56:04,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.7121,https://itechmedia.info/,itechmedia.info,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.27.146.235', '104.27.147.235']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fitechmedia.info%2F
1583,2020-03-29 11:55:59,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.42065,https://hlatawtar.com/,hlatawtar.com,dns,dns_lookup_error,,,,,,203.81.65.86,['150.95.22.178'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fhlatawtar.com%2F
1584,2020-03-29 11:55:54,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,3.20735,https://www.myanmarnewsteam.com/,www.myanmarnewsteam.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.31.74.153', '104.31.75.153']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.myanmarnewsteam.com%2F
1585,2020-03-29 11:55:50,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,2.42267,https://www.innlaymedia.com/,www.innlaymedia.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.31.76.118', '104.31.77.118']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.innlaymedia.com%2F
1586,2020-03-29 11:54:15,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,92.8012,http://www.pslftnla.org/,www.pslftnla.org,dns,dns_lookup_error,,,,,,203.81.65.86,['69.195.76.239'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=http%3A%2F%2Fwww.pslftnla.org%2F
1587,2020-03-29 11:54:15,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,92.5869,https://www.rohingyanewsbank.com/search/label/mm,www.rohingyanewsbank.com,dns,dns_lookup_error,,,,,,203.81.65.86,['172.217.168.243'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.rohingyanewsbank.com%2Fsearch%2Flabel%2Fmm
1588,2020-03-29 11:54:13,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,94.4175,https://www.newsvsinformation.com/,www.newsvsinformation.com,dns,dns_lookup_error,,,,,,203.81.65.86,['173.236.54.66'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.newsvsinformation.com%2F
1589,2020-03-29 11:52:42,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,92.018,https://rohingyakhobor.com/,rohingyakhobor.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['176.31.125.37', '212.8.240.195', '51.15.27.67', '51.77.116.168', '95.154.196.75', '95.154.197.8']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Frohingyakhobor.com%2F
1590,2020-03-29 11:52:40,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,92.8629,https://nenow.in/,nenow.in,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.27.166.130', '104.27.167.130']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fnenow.in%2F
1591,2020-03-29 11:52:39,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,92.6597,https://www.dmgburmese.com/,www.dmgburmese.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.28.8.75', '104.28.9.75']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.dmgburmese.com%2F
1592,2020-03-29 11:51:04,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,96.2283,https://www.arakanarmy.net/,www.arakanarmy.net,dns,dns_lookup_error,,,,,,203.81.65.86,['185.230.62.195'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.arakanarmy.net%2F
1593,2020-03-29 11:51:04,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,94.2626,https://www.thestateless.com/,www.thestateless.com,dns,dns_lookup_error,,,,,,203.81.65.86,['162.241.224.227'],https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.thestateless.com%2F
1594,2020-03-29 11:51:04,True,,20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r,MM,9988,web_connectivity,92.0183,https://www.narinjara.com/,www.narinjara.com,dns,dns_lookup_error,,,,,,203.81.65.86,"['104.31.68.191', '104.31.69.191']",https://explorer.ooni.org/measurement/20200329T115103Z_AS9988_eZ8JX2xxYN9qWpJ7OMdaPRnu8PZCggDgDTW38XV5sMDJO63h7r?input=https%3A%2F%2Fwww.narinjara.com%2F
1595,2020-03-29 12:02:05,,,20200329T120205Z_AS9988_SCtNDIJFy9rsQDVQYZIsK8NuvivOEBo57VKdh2ib42xOCISLeq,MM,9988,web_connectivity,2.75006,https://www.kbzmedia.com/,www.kbzmedia.com,false,dns_lookup_error,,,,,,203.81.65.86,,https://explorer.ooni.org/measurement/20200329T120205Z_AS9988_SCtNDIJFy9rsQDVQYZIsK8NuvivOEBo57VKdh2ib42xOCISLeq?input=https%3A%2F%2Fwww.kbzmedia.com%2F
1596,2020-03-29 16:12:16,,,20200329T135350Z_AS133385_l0XbaDjEflKrSxWOGcyItmnd7Za0jVVs8MKZ5iwtql3p2do1z9,MM,133385,web_connectivity,2.11803,http://www.tube.com/,www.tube.com,false,dns_lookup_error,,,,,,103.255.174.220,,https://explorer.ooni.org/measurement/20200329T135350Z_AS133385_l0XbaDjEflKrSxWOGcyItmnd7Za0jVVs8MKZ5iwtql3p2do1z9?input=http%3A%2F%2Fwww.tube.com%2F
1597,2020-03-29 16:11:18,True,,20200329T135350Z_AS133385_l0XbaDjEflKrSxWOGcyItmnd7Za0jVVs8MKZ5iwtql3p2do1z9,MM,133385,web_connectivity,39.0591,http://www.hornybank.com/,www.hornybank.com,confirmed-dns,generic_timeout_error,,,,,['167.172.4.60'],103.255.174.220,['206.54.182.51'],https://explorer.ooni.org/measurement/20200329T135350Z_AS133385_l0XbaDjEflKrSxWOGcyItmnd7Za0jVVs8MKZ5iwtql3p2do1z9?input=http%3A%2F%2Fwww.hornybank.com%2F
