,measurement_start_time,as_holder,probe_asn,input,domain,explorer_url,probe_cc,False,dns,false,http-diff,http-failure,tcp_ip
2089,2020-02-21 19:53:09,"DATAK - DATAK Internet Engineering, Inc",25124,http://beyondexgay.com/,beyondexgay.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fbeyondexgay.com%2F,IR,1,0,0,0,0,0
2090,2020-02-21 19:53:15,"DATAK - DATAK Internet Engineering, Inc",25124,https://beyondexgay.com/,beyondexgay.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=https%3A%2F%2Fbeyondexgay.com%2F,IR,1,0,0,0,0,0
2091,2020-02-21 19:53:22,DCI-AS - Information Technology Company (ITC),12880,http://www.tialsoft.com/download/,www.tialsoft.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.tialsoft.com%2Fdownload%2F,IR,0,0,0,0,1,0
2092,2020-02-21 19:54:11,DCI-AS - Information Technology Company (ITC),12880,https://www.torproject.org/,www.torproject.org,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.torproject.org%2F,IR,0,1,0,0,0,0
2093,2020-02-21 19:55:35,DCI-AS - Information Technology Company (ITC),12880,https://www.tumblr.com/,www.tumblr.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.tumblr.com%2F,IR,0,1,0,0,0,0
2094,2020-02-21 19:55:38,DCI-AS - Information Technology Company (ITC),12880,http://www.twistedinternet.com/,www.twistedinternet.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.twistedinternet.com%2F,IR,1,0,0,0,0,0
2095,2020-02-21 19:55:46,DCI-AS - Information Technology Company (ITC),12880,http://www.typepad.com/,www.typepad.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.typepad.com%2F,IR,0,0,0,0,1,0
2096,2020-02-21 19:56:00,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.ahram.org.eg/,www.ahram.org.eg,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.ahram.org.eg%2F,IR,1,0,0,0,0,0
2097,2020-02-21 19:57:00,"DATAK - DATAK Internet Engineering, Inc",25124,http://peta.xxx/,peta.xxx,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fpeta.xxx%2F,IR,1,0,0,0,0,0
2098,2020-02-21 19:57:12,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.jfcom.mil/,www.jfcom.mil,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.jfcom.mil%2F,IR,1,0,0,0,0,0
2099,2020-02-21 19:58:02,DCI-AS - Information Technology Company (ITC),12880,https://www.usaid.gov/,www.usaid.gov,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.usaid.gov%2F,IR,0,1,0,0,0,0
2100,2020-02-21 19:58:58,"DATAK - DATAK Internet Engineering, Inc",25124,http://chinadaily.com.cn/,chinadaily.com.cn,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fchinadaily.com.cn%2F,IR,0,1,0,0,0,0
2101,2020-02-21 19:58:59,DCI-AS - Information Technology Company (ITC),12880,https://www.ushmm.org/,www.ushmm.org,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.ushmm.org%2F,IR,0,1,0,0,0,0
2102,2020-02-21 19:59:20,DCI-AS - Information Technology Company (ITC),12880,http://www.venus.com/,www.venus.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.venus.com%2F,IR,0,1,0,0,0,0
2103,2020-02-21 19:59:35,DCI-AS - Information Technology Company (ITC),12880,http://www.veoh.com/,www.veoh.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.veoh.com%2F,IR,0,1,0,0,0,0
2104,2020-02-21 20:00:16,DCI-AS - Information Technology Company (ITC),12880,https://www.victoriassecret.com/,www.victoriassecret.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.victoriassecret.com%2F,IR,0,1,0,0,0,0
2105,2020-02-21 20:00:22,"DATAK - DATAK Internet Engineering, Inc",25124,https://thehiddenwiki.org/,thehiddenwiki.org,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=https%3A%2F%2Fthehiddenwiki.org%2F,IR,0,0,0,0,1,0
2106,2020-02-21 20:00:33,DCI-AS - Information Technology Company (ITC),12880,http://www.videogamereview.com/,www.videogamereview.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.videogamereview.com%2F,IR,1,0,0,0,0,0
2107,2020-02-21 20:00:44,"DATAK - DATAK Internet Engineering, Inc",25124,http://crackspider.net/,crackspider.net,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fcrackspider.net%2F,IR,1,0,0,0,0,0
2108,2020-02-21 20:00:54,DCI-AS - Information Technology Company (ITC),12880,http://www.voanews.com/,www.voanews.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.voanews.com%2F,IR,0,1,0,0,0,0
2109,2020-02-21 20:01:01,"DATAK - DATAK Internet Engineering, Inc",25124,http://secure.friendfinder.com/,secure.friendfinder.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fsecure.friendfinder.com%2F,IR,1,0,0,0,0,0
2110,2020-02-21 20:01:18,DCI-AS - Information Technology Company (ITC),12880,https://www.vonage.com/,www.vonage.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.vonage.com%2F,IR,0,1,0,0,0,0
2111,2020-02-21 20:01:28,"DATAK - DATAK Internet Engineering, Inc",25124,https://fsrn.org/,fsrn.org,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=https%3A%2F%2Ffsrn.org%2F,IR,1,0,0,0,0,0
2112,2020-02-21 20:01:48,DCI-AS - Information Technology Company (ITC),12880,http://www.wallpapergate.com/,www.wallpapergate.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.wallpapergate.com%2F,IR,1,0,0,0,0,0
2113,2020-02-21 20:02:01,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.rotten.com/,www.rotten.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.rotten.com%2F,IR,1,0,0,0,0,0
2114,2020-02-21 20:02:26,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.connotea.org/,www.connotea.org,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.connotea.org%2F,IR,1,0,0,0,0,0
2115,2020-02-21 20:02:32,DCI-AS - Information Technology Company (ITC),12880,http://www.webspawner.com/,www.webspawner.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.webspawner.com%2F,IR,0,0,0,0,0,1
2116,2020-02-21 20:02:37,DCI-AS - Information Technology Company (ITC),12880,https://www.weebly.com/,www.weebly.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.weebly.com%2F,IR,0,0,0,0,0,1
2117,2020-02-21 20:02:42,DCI-AS - Information Technology Company (ITC),12880,http://www.well.com/,www.well.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.well.com%2F,IR,0,0,0,0,0,1
2118,2020-02-21 20:02:52,DCI-AS - Information Technology Company (ITC),12880,http://www.well.com/user/queerjhd/,www.well.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.well.com%2Fuser%2Fqueerjhd%2F,IR,0,0,0,0,0,1
2119,2020-02-21 20:04:36,DCI-AS - Information Technology Company (ITC),12880,http://www.wetplace.com/,www.wetplace.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.wetplace.com%2F,IR,1,0,0,0,0,0
2120,2020-02-21 20:06:54,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.slotland.com/,www.slotland.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.slotland.com%2F,IR,1,0,0,0,0,0
2121,2020-02-21 20:07:07,DCI-AS - Information Technology Company (ITC),12880,https://www.xroxy.com/,www.xroxy.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.xroxy.com%2F,IR,0,1,0,0,0,0
2122,2020-02-21 20:07:30,DCI-AS - Information Technology Company (ITC),12880,http://www.wzo.org.il/,www.wzo.org.il,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.wzo.org.il%2F,IR,0,0,0,0,0,1
2123,2020-02-21 20:07:43,"DATAK - DATAK Internet Engineering, Inc",25124,http://defcon.org/,defcon.org,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fdefcon.org%2F,IR,0,0,0,0,1,0
2124,2020-02-21 20:07:54,"DATAK - DATAK Internet Engineering, Inc",25124,https://defcon.org/,defcon.org,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=https%3A%2F%2Fdefcon.org%2F,IR,0,0,0,0,1,0
2125,2020-02-21 20:07:56,DCI-AS - Information Technology Company (ITC),12880,http://www.xfocus.org/,www.xfocus.org,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.xfocus.org%2F,IR,1,0,0,0,0,0
2126,2020-02-21 20:08:36,"DATAK - DATAK Internet Engineering, Inc",25124,http://qibla.com/,qibla.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fqibla.com%2F,IR,1,0,0,0,0,0
2127,2020-02-21 20:08:41,"DATAK - DATAK Internet Engineering, Inc",25124,https://qibla.com/,qibla.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=https%3A%2F%2Fqibla.com%2F,IR,1,0,0,0,0,0
2128,2020-02-21 20:08:41,DCI-AS - Information Technology Company (ITC),12880,http://www.xroxy.com/,www.xroxy.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.xroxy.com%2F,IR,0,1,0,0,0,0
2129,2020-02-21 20:08:50,DCI-AS - Information Technology Company (ITC),12880,http://www.xvideos.com/,www.xvideos.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.xvideos.com%2F,IR,0,1,0,0,0,0
2130,2020-02-21 20:10:18,DCI-AS - Information Technology Company (ITC),12880,http://www.youporn.com/,www.youporn.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.youporn.com%2F,IR,0,1,0,0,0,0
2131,2020-02-21 20:10:22,DCI-AS - Information Technology Company (ITC),12880,https://www.youtube.com/,www.youtube.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.youtube.com%2F,IR,0,1,0,0,0,0
2132,2020-02-21 20:12:25,DCI-AS - Information Technology Company (ITC),12880,https://xhamster.com/,xhamster.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fxhamster.com%2F,IR,0,1,0,0,0,0
2133,2020-02-21 20:13:10,DCI-AS - Information Technology Company (ITC),12880,https://imageshack.com/,imageshack.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fimageshack.com%2F,IR,0,0,0,0,1,0
2134,2020-02-21 20:13:35,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.belmont.ag/,www.belmont.ag,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.belmont.ag%2F,IR,1,0,0,0,0,0
2135,2020-02-21 20:13:52,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.gamenode.com/,www.gamenode.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.gamenode.com%2F,IR,1,0,0,0,0,0
2136,2020-02-21 20:13:57,DCI-AS - Information Technology Company (ITC),12880,http://www.bbc.com/,www.bbc.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.bbc.com%2F,IR,0,1,0,0,0,0
2137,2020-02-21 20:14:16,DCI-AS - Information Technology Company (ITC),12880,http://www.bbc.co.uk/,www.bbc.co.uk,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=http%3A%2F%2Fwww.bbc.co.uk%2F,IR,0,1,0,0,0,0
2138,2020-02-21 20:15:35,DCI-AS - Information Technology Company (ITC),12880,https://www.womenonwaves.org/,www.womenonwaves.org,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.womenonwaves.org%2F,IR,0,0,0,0,1,0
2139,2020-02-21 20:15:48,DCI-AS - Information Technology Company (ITC),12880,https://www.womenonweb.org/,www.womenonweb.org,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.womenonweb.org%2F,IR,0,1,0,0,0,0
2140,2020-02-21 20:16:24,DCI-AS - Information Technology Company (ITC),12880,https://pastebin.com/,pastebin.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fpastebin.com%2F,IR,0,1,0,0,0,0
2141,2020-02-21 20:16:51,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.dharmanet.org/,www.dharmanet.org,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.dharmanet.org%2F,IR,0,0,0,0,1,0
2142,2020-02-21 20:17:30,DCI-AS - Information Technology Company (ITC),12880,https://www.thegeekdiary.com/,www.thegeekdiary.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.thegeekdiary.com%2F,IR,0,0,0,0,1,0
2143,2020-02-21 20:17:59,DCI-AS - Information Technology Company (ITC),12880,https://threema.ch/,threema.ch,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fthreema.ch%2F,IR,0,1,0,0,0,0
2144,2020-02-21 20:18:08,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.blacksandjews.com/Welcome.html,www.blacksandjews.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.blacksandjews.com%2FWelcome.html,IR,1,0,0,0,0,0
2145,2020-02-21 20:18:31,DCI-AS - Information Technology Company (ITC),12880,https://wickr.com/,wickr.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwickr.com%2F,IR,0,0,0,0,0,1
2146,2020-02-21 20:20:11,DCI-AS - Information Technology Company (ITC),12880,https://1.1.1.1/dns-query?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB,1.1.1.1,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2F1.1.1.1%2Fdns-query%3Fdns%3Dq80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB,IR,1,0,0,0,0,0
2147,2020-02-21 20:20:14,DCI-AS - Information Technology Company (ITC),12880,https://1.0.0.1/dns-query?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB,1.0.0.1,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2F1.0.0.1%2Fdns-query%3Fdns%3Dq80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB,IR,1,0,0,0,0,0
2148,2020-02-21 20:20:34,DCI-AS - Information Technology Company (ITC),12880,https://9.9.9.9/dns-query?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB,9.9.9.9,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2F9.9.9.9%2Fdns-query%3Fdns%3Dq80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB,IR,1,0,0,0,0,0
2149,2020-02-21 20:20:41,DCI-AS - Information Technology Company (ITC),12880,https://www.tunnelbear.com/,www.tunnelbear.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.tunnelbear.com%2F,IR,0,1,0,0,0,0
2150,2020-02-21 20:22:15,DCI-AS - Information Technology Company (ITC),12880,https://www.bbc.com/news,www.bbc.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.bbc.com%2Fnews,IR,0,1,0,0,0,0
2151,2020-02-21 20:22:46,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.judaismconversion.org/,www.judaismconversion.org,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.judaismconversion.org%2F,IR,0,0,0,0,1,0
2152,2020-02-21 20:23:13,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.radicalparty.org/,www.radicalparty.org,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.radicalparty.org%2F,IR,1,0,0,0,0,0
2153,2020-02-21 20:23:20,"DATAK - DATAK Internet Engineering, Inc",25124,http://warc.jalb.de/,warc.jalb.de,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwarc.jalb.de%2F,IR,1,0,0,0,0,0
2154,2020-02-21 20:23:29,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.baidu.com/,www.baidu.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.baidu.com%2F,IR,0,1,0,0,0,0
2155,2020-02-21 20:23:30,"DATAK - DATAK Internet Engineering, Inc",25124,https://www.baidu.com/,www.baidu.com,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=https%3A%2F%2Fwww.baidu.com%2F,IR,0,1,0,0,0,0
2156,2020-02-21 20:23:51,DCI-AS - Information Technology Company (ITC),12880,https://www.betternet.co/,www.betternet.co,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.betternet.co%2F,IR,0,1,0,0,0,0
2157,2020-02-21 20:24:02,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.oikoumene.org/,www.oikoumene.org,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.oikoumene.org%2F,IR,0,0,0,0,1,0
2158,2020-02-21 20:24:24,"DATAK - DATAK Internet Engineering, Inc",25124,http://www.sina.com.cn/,www.sina.com.cn,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fwww.sina.com.cn%2F,IR,0,1,0,0,0,0
2159,2020-02-21 20:24:44,"DATAK - DATAK Internet Engineering, Inc",25124,https://sci-hub.bz/,sci-hub.bz,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=https%3A%2F%2Fsci-hub.bz%2F,IR,1,0,0,0,0,0
2160,2020-02-21 20:24:45,DCI-AS - Information Technology Company (ITC),12880,https://www.securityinabox.org/,www.securityinabox.org,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.securityinabox.org%2F,IR,0,1,0,0,0,0
2161,2020-02-21 20:25:04,"DATAK - DATAK Internet Engineering, Inc",25124,http://thepiratebay.se/,thepiratebay.se,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=http%3A%2F%2Fthepiratebay.se%2F,IR,1,0,0,0,0,0
2162,2020-02-21 20:25:05,"DATAK - DATAK Internet Engineering, Inc",25124,https://thepiratebay.se/,thepiratebay.se,https://explorer.ooni.io/measurement/20200221T184347Z_AS25124_GnnrM0n3XHPoKHRBRNE0jIZTvFAgmAofg00kWTWbWQT3pj03fS?input=https%3A%2F%2Fthepiratebay.se%2F,IR,1,0,0,0,0,0
2163,2020-02-21 20:25:29,DCI-AS - Information Technology Company (ITC),12880,https://www.snapchat.com/,www.snapchat.com,https://explorer.ooni.io/measurement/20200221T151324Z_AS12880_hfCniQAD32hcVqFMSSRxlVxiwDN8jHz46WfkwAqZaDPPhJT0Dq?input=https%3A%2F%2Fwww.snapchat.com%2F,IR,0,1,0,0,0,0
